StudentID,Major,State,EFC,Year,FirstGen
6211911,Creative Writing,Louisiana,19219,4th+,1
8436078,History,Florida,7523,1st,0
7684052,Law,Missouri,5122,4th+,0
5951722,History,South Dakota,13002,2nd,0
6990221,Religious Studies,Iowa,1955,4th+,0
1621294,Theater Arts,Indiana,33053,4th+,0
7337134,Dance,Wisconsin,9517,3rd,1
2407740,Political Science,Nebraska,4387,2nd,0
4388008,Computer Science,North Dakota,0,3rd,1
4311595,Classics,Kansas,19420,3rd,0
3587882,Kinesiology,Massachusetts,19285,1st,0
5239030,Psychology,South Carolina,6586,3rd,0
3535133,Chemistry,Indiana,0,3rd,1
2840185,Accounting,Virginia,14087,1st,0
3535067,Biology,Arkansas,12979,3rd,0
4448523,Nutrition,North Carolina,0,1st,1
7867315,Aerospace Engineering,Virginia,30616,2nd,0
4571376,Political Science,Texas,12484,2nd,1
6612757,Business Administration,Nebraska,16138,4th+,0
1078156,Sociology,Missouri,19557,3rd,0
1920033,Computer Engineering,Florida,4506,2nd,1
7989360,Law,Illinois,10337,4th+,0
1737102,Computer Engineering,Nebraska,23204,4th+,0
7399886,Physics,Illinois,34169,4th+,0
1616911,Nutrition,North Dakota,17115,3rd,0
9012881,Dentistry,Iowa,17864,3rd,0
7676721,Software Engineering,Utah,0,3rd,1
3290164,Graphic Design,Ohio,0,2nd,1
2915927,Anthropology,New Jersey,29888,1st,0
1542134,Art History,Mississippi,0,4th+,1
8703766,Criminal Justice,North Dakota,9079,3rd,1
5833394,Electrical Engineering,South Carolina,3170,1st,1
5359514,Aerospace Engineering,Indiana,0,4th+,1
3259489,Theater Arts,Michigan,5657,3rd,1
9769141,Forestry,Maine,18589,1st,0
3840935,Music,Texas,13766,2nd,0
8602492,Statistics,Nebraska,7855,1st,1
9244908,Architecture,Ohio,5152,1st,0
2583920,Statistics,Georgia,14554,2nd,0
2106423,Theater Arts,Minnesota,15248,1st,0
1920919,Music,Virginia,21794,3rd,0
8455305,Computer Engineering,Kansas,0,3rd,1
8862884,Chemical Engineering,Maryland,25917,4th+,0
6838789,Nursing,Indiana,0,1st,1
1177727,Classics,New Hampshire,26348,3rd,0
4312966,Creative Writing,Missouri,11914,1st,0
5948408,Marketing,Michigan,0,2nd,1
5781802,Criminal Justice,Wisconsin,0,3rd,1
3852344,Dance,Ohio,13403,4th+,0
1443914,Biology,Minnesota,15116,4th+,0
9239079,Art History,Virginia,40252,2nd,0
1476269,Physics,Missouri,13951,3rd,0
2701619,Chemistry,Alabama,19317,1st,0
8153573,Music,Nebraska,12416,4th+,0
3203381,Accounting,Delaware,19792,4th+,0
5380757,Chemical Engineering,North Dakota,13776,4th+,0
9359695,Computer Engineering,Ohio,3484,1st,1
5946944,Criminal Justice,Indiana,21787,3rd,0
1798207,Fine Arts,Kansas,0,2nd,1
7778344,Economics,Indiana,26393,3rd,0
7476163,Forestry,Oklahoma,35981,1st,0
5967989,Civil Engineering,Virginia,0,3rd,1
2379100,Nursing,Nevada,0,1st,1
3336583,Music,Maryland,5282,1st,0
9257123,Computer Science,Minnesota,26629,2nd,0
4603145,Industrial Engineering,Arkansas,19804,3rd,0
5310219,Mathematics,Maine,9501,2nd,0
7250911,Software Engineering,Minnesota,0,3rd,1
5677505,Nutrition,Missouri,16432,3rd,0
1678526,Agriculture,Minnesota,19735,1st,1
2126262,Anthropology,Mississippi,0,1st,1
2736905,History,Kansas,0,1st,1
2471918,Philosophy,Ohio,0,3rd,1
9186697,Marketing,New Jersey,4646,3rd,1
5529784,Hospitality Management,Pennsylvania,8266,3rd,0
4079623,Chemical Engineering,Ohio,31302,2nd,0
5244291,English,Ohio,30219,2nd,0
4834551,Pharmacy,Maine,0,2nd,0
6050518,Computer Science,Oregon,25513,4th+,1
7323051,Music,Minnesota,0,3rd,1
8281135,Kinesiology,Ohio,25585,1st,0
7885628,Graphic Design,Vermont,9655,4th+,0
9334788,Religious Studies,Texas,15828,4th+,0
2776633,Music,Michigan,20134,3rd,1
2844000,Environmental Science,Kansas,28377,3rd,0
1476700,Computer Engineering,Kentucky,9901,2nd,0
1585444,Creative Writing,Illinois,15921,2nd,1
2489609,Chemical Engineering,Connecticut,0,1st,1
4113678,Medicine,Delaware,0,4th+,1
8876619,Hospitality Management,Minnesota,2565,4th+,0
6878702,Social Work,North Carolina,21924,2nd,0
4194870,Psychology,Nevada,2944,4th+,1
9084485,Accounting,Georgia,24697,1st,0
9092250,Sociology,Wisconsin,28798,3rd,0
8663687,Mathematics,South Dakota,16744,2nd,1
8430087,Fine Arts,Minnesota,16965,1st,1
1106109,Theater Arts,Illinois,0,2nd,1
9514286,Computer Science,West Virginia,15530,1st,1
7783238,Political Science,Oregon,10949,3rd,0
1269924,Sociology,Ohio,10713,2nd,0
6774697,Environmental Science,Minnesota,15508,3rd,0
6054497,Biochemistry,Utah,0,1st,1
9367907,Health Science,Missouri,15032,2nd,0
2790255,Philosophy,Colorado,13608,2nd,0
6610878,Marketing,Georgia,11617,2nd,0
3657754,Law,Michigan,15316,2nd,0
5834552,Art History,Michigan,9214,2nd,0
8578335,Economics,Indiana,0,1st,1
5385040,Information Technology,Iowa,0,1st,1
4380671,Biology,Minnesota,23643,2nd,0
2695596,Law,Ohio,14485,1st,1
9910740,Mechanical Engineering,Wisconsin,31703,2nd,0
8702088,Graphic Design,Illinois,18788,2nd,1
7210926,Psychology,Massachusetts,0,3rd,1
8874865,Agriculture,Maryland,13171,4th+,0
3171542,Forestry,North Carolina,17350,3rd,0
6867225,Philosophy,Virginia,28239,3rd,0
6646246,Computer Science,Illinois,7464,3rd,0
5024421,Philosophy,Arkansas,0,1st,0
4836570,Industrial Engineering,Maine,23628,1st,0
8946063,Journalism,Michigan,11235,4th+,1
8539800,Accounting,Iowa,10385,4th+,0
3439834,Marketing,Maryland,30625,1st,0
2346876,Electrical Engineering,Illinois,18556,1st,0
8500954,Criminal Justice,New York,1365,4th+,1
5810280,Veterinary Medicine,Indiana,2601,1st,1
4124706,Marketing,North Dakota,16556,4th+,1
6015025,Mathematics,Indiana,0,3rd,1
2365200,Agriculture,Kansas,11112,4th+,0
6387872,Sociology,New Hampshire,0,2nd,0
6441060,Law,Minnesota,0,1st,1
9416295,Aerospace Engineering,Kansas,15288,4th+,0
4981664,Mathematics,Utah,13927,1st,0
4137035,Biology,Michigan,18350,1st,0
8970441,Fine Arts,Maryland,0,2nd,0
4024307,Chemistry,Idaho,16481,3rd,0
3165165,Fine Arts,Wisconsin,12178,3rd,0
9993629,Law,Mississippi,24095,2nd,0
3921923,Statistics,Nebraska,13330,3rd,1
2429970,Statistics,Kentucky,22320,2nd,0
1753389,Creative Writing,West Virginia,0,4th+,1
2471378,Political Science,Delaware,0,2nd,1
7555362,Philosophy,Idaho,26711,3rd,0
7723842,Biology,Wisconsin,8191,2nd,0
8132847,Graphic Design,Illinois,21761,2nd,0
9358586,Pharmacy,South Dakota,0,1st,0
2473065,Journalism,Iowa,9725,1st,0
6969249,Industrial Engineering,Michigan,4887,4th+,0
9983958,Philosophy,Nebraska,18327,3rd,0
5249118,Dentistry,Michigan,15693,4th+,0
1612444,English,Arkansas,10330,2nd,0
6266109,Architecture,New Jersey,5356,2nd,0
7931462,Geography,Indiana,10118,4th+,0
2297230,Music,Indiana,26299,3rd,0
2694173,Mathematics,Georgia,21872,1st,0
2399446,History,South Dakota,6618,1st,1
8059249,Medicine,Missouri,0,1st,1
9225208,Dance,Virginia,28009,3rd,0
2568849,Dentistry,Wisconsin,12388,3rd,0
1722241,Biochemistry,Utah,14641,2nd,0
4570930,Aerospace Engineering,Connecticut,19355,4th+,1
6667781,Nutrition,Texas,12245,3rd,0
7770149,Computer Science,Massachusetts,0,3rd,1
7155556,Theater Arts,Nebraska,0,3rd,1
5444970,Criminal Justice,Nebraska,26515,2nd,1
7113641,Geography,Indiana,0,1st,1
4061478,Journalism,Minnesota,13834,1st,0
4336346,Information Technology,Maine,9684,3rd,1
5599135,Mechanical Engineering,Utah,0,1st,1
5757289,Art History,Pennsylvania,9260,2nd,0
2236793,Civil Engineering,Mississippi,0,2nd,1
5122277,Criminal Justice,Alabama,24799,2nd,0
9561135,Zoology,New Jersey,7949,3rd,0
8187798,Fine Arts,Ohio,10250,3rd,0
2799835,Music,Colorado,16430,1st,0
7353952,Marketing,Michigan,0,4th+,1
4973823,English,Texas,27364,3rd,0
4241885,Geology,Missouri,1942,2nd,0
9360456,Religious Studies,Michigan,19632,4th+,0
2310178,Nursing,Mississippi,4906,2nd,0
1052644,Psychology,Ohio,0,2nd,1
9213436,Physics,North Dakota,21081,1st,0
3648912,Zoology,North Dakota,19424,3rd,0
3662176,Marketing,Delaware,32663,2nd,0
2930986,Zoology,Oklahoma,0,2nd,1
5936282,Dance,South Dakota,0,4th+,1
9676445,Communication,Kansas,14848,1st,1
9765737,Pharmacy,Nebraska,28404,1st,0
6523658,History,Iowa,2340,3rd,0
7250393,Chemical Engineering,Pennsylvania,19031,3rd,0
9505100,Agriculture,North Carolina,0,1st,1
4996813,Physics,Florida,21227,3rd,0
5287272,Communication,South Dakota,3674,2nd,1
2724105,Social Work,Connecticut,7097,2nd,1
8110404,Criminal Justice,Massachusetts,2011,4th+,0
2006576,Computer Engineering,New Jersey,0,1st,1
9376021,Aerospace Engineering,Indiana,25268,3rd,0
8094243,Veterinary Medicine,Vermont,0,1st,1
7009835,Electrical Engineering,Michigan,15538,3rd,0
5609193,Law,South Dakota,0,3rd,0
9869006,Geography,Missouri,14508,2nd,0
4683438,Business Administration,Utah,0,1st,1
8336630,Accounting,Indiana,6660,2nd,0
1192606,Geography,Kansas,0,4th+,0
7503036,Kinesiology,Vermont,40807,3rd,0
1026191,Creative Writing,Alabama,21461,2nd,0
6394333,Religious Studies,New Mexico,1913,2nd,0
6732112,Computer Science,Tennessee,0,1st,1
3332738,Nursing,Idaho,5948,1st,0
5424137,Architecture,North Dakota,2107,1st,1
2081203,Theater Arts,Maine,12265,2nd,1
8329697,Law,West Virginia,10454,3rd,0
1657932,Kinesiology,South Dakota,22811,4th+,1
4715490,Religious Studies,Louisiana,11394,2nd,0
3799071,Geography,Michigan,0,2nd,0
5511798,Psychology,Illinois,30885,4th+,0
8676799,Economics,Iowa,0,3rd,0
3012289,Biochemistry,Nebraska,11410,2nd,0
9057130,Biochemistry,Washington,0,1st,1
8730347,Social Work,Washington,28294,4th+,0
8023079,Social Work,North Carolina,14557,2nd,0
6554445,Forestry,Washington,20050,2nd,0
7988480,Computer Science,Ohio,29471,4th+,0
1398543,Geography,Missouri,25798,3rd,0
4246881,Sociology,Washington,3364,1st,0
5275506,Criminal Justice,Wisconsin,6364,3rd,0
9484758,Biochemistry,Delaware,3149,1st,0
9937127,Architecture,North Carolina,0,3rd,1
2103625,Social Work,Mississippi,14513,4th+,1
9190015,Aerospace Engineering,Maine,18203,1st,0
6334617,Chemistry,North Carolina,13937,4th+,0
1128487,Mathematics,South Dakota,7867,4th+,1
1972787,Nutrition,Oklahoma,7152,4th+,0
8995802,Geography,Missouri,27410,3rd,0
3992032,Sociology,Wisconsin,9384,2nd,1
3923915,Criminal Justice,Kansas,24314,1st,0
4972830,Health Science,Texas,14042,4th+,0
3106334,Electrical Engineering,Minnesota,0,3rd,0
8329018,Physics,Kansas,14573,1st,1
5007436,Biochemistry,Indiana,4754,4th+,1
4210883,Veterinary Medicine,Delaware,13960,2nd,1
4307200,Medicine,New Hampshire,0,1st,1
7064686,Pharmacy,Arkansas,0,2nd,0
8605851,Computer Science,Illinois,6735,3rd,0
4326507,Architecture,Missouri,10657,3rd,0
8004712,Music,Nevada,19101,3rd,1
4362181,Zoology,Indiana,12700,2nd,0
3015071,History,Michigan,13495,2nd,0
3300196,Medicine,New York,11955,1st,0
2614630,Information Technology,Indiana,183,3rd,1
4783080,Information Technology,Illinois,13645,1st,1
8889500,Religious Studies,Maryland,10516,3rd,0
3282504,Economics,Ohio,0,3rd,1
6616186,Law,Iowa,17836,2nd,1
1565000,Education,Kansas,0,4th+,0
3621826,Economics,Nebraska,15976,1st,0
7024832,Graphic Design,South Dakota,52671,2nd,0
1758563,Forestry,North Dakota,13972,1st,0
3354391,Psychology,North Dakota,0,1st,1
2533452,Music,South Dakota,0,1st,1
8017295,Classics,Florida,14208,4th+,1
3423272,Dentistry,Ohio,21262,4th+,1
3079006,Industrial Engineering,Kentucky,0,3rd,1
1785188,Environmental Science,Kansas,20609,4th+,0
5419846,Creative Writing,,15979,1st,0
7378988,Electrical Engineering,Georgia,27088,2nd,0
1020145,Sociology,Michigan,7238,1st,0
2381142,Electrical Engineering,New Hampshire,11834,4th+,0
8532134,Veterinary Medicine,Maryland,16684,4th+,0
9464315,Biochemistry,Arkansas,20530,3rd,0
2172279,Mechanical Engineering,Florida,0,1st,1
2282959,Religious Studies,Wisconsin,9506,2nd,0
8826063,Agriculture,Wisconsin,0,4th+,1
2843965,Civil Engineering,South Dakota,,1st,0
9808215,Pharmacy,Illinois,16737,3rd,1
5623410,Criminal Justice,Wisconsin,19582,2nd,0
8221730,Architecture,Kansas,29176,2nd,0
5533003,Hospitality Management,Vermont,,2nd,1
8026033,Industrial Engineering,West Virginia,25331,4th+,0
1871863,Architecture,Ohio,36348,3rd,0
5623515,Medicine,Arkansas,11984,1st,0
4571490,Business Administration,North Dakota,14874,1st,0
5850989,Law,Kansas,16374,2nd,0
2737627,Political Science,Indiana,16294,4th+,1
3943736,Fine Arts,Oklahoma,13711,2nd,0
4492943,Religious Studies,Oregon,0,3rd,1
9101340,Dentistry,Maine,23513,1st,0
1239090,Classics,Colorado,105,4th+,0
9830170,Pharmacy,Minnesota,14390,1st,0
9639956,Sociology,Kansas,0,2nd,1
4405856,Civil Engineering,Ohio,20180,4th+,0
8636145,Biochemistry,Tennessee,16214,4th+,0
8120929,Aerospace Engineering,North Dakota,22704,1st,1
5141957,Art History,Illinois,21009,3rd,0
5564125,Architecture,Washington,9515,2nd,0
9144831,Journalism,Missouri,16435,1st,0
3972170,Hospitality Management,West Virginia,0,2nd,1
5283042,Economics,Iowa,24605,3rd,0
1985924,Nutrition,Minnesota,0,3rd,1
2210501,Political Science,Kansas,19376,1st,0
5141950,Fine Arts,Missouri,18214,1st,0
8473277,Computer Engineering,Wisconsin,8191,4th+,0
6495967,Geology,Michigan,0,4th+,0
7034563,Political Science,Wisconsin,0,2nd,0
7318208,Journalism,Minnesota,16015,1st,1
2483107,Aerospace Engineering,Vermont,0,3rd,1
8704913,Creative Writing,Texas,7037,4th+,0
8311610,Music,Michigan,0,3rd,0
7704622,Veterinary Medicine,Delaware,0,2nd,0
1621344,Aerospace Engineering,North Dakota,4253,1st,1
7500320,Accounting,Delaware,14706,4th+,1
7764614,Chemistry,Nebraska,11473,1st,0
6340373,Forestry,Florida,6512,4th+,0
9852927,Dentistry,Colorado,33953,4th+,0
4851127,Political Science,Georgia,0,4th+,1
8503364,Fine Arts,Missouri,0,4th+,1
9810967,Fine Arts,Illinois,0,4th+,1
2099938,Graphic Design,New Jersey,29002,1st,1
4041002,Geology,Illinois,11109,3rd,0
6597525,Law,Minnesota,7123,4th+,1
6143489,Mechanical Engineering,Ohio,10317,2nd,0
6153581,Communication,Colorado,26592,3rd,1
5895225,Hospitality Management,Indiana,9663,1st,0
8329687,Social Work,Minnesota,0,3rd,1
5284741,Aerospace Engineering,North Dakota,23483,4th+,1
3065447,Fine Arts,Wisconsin,27135,2nd,0
5955969,Dance,Michigan,8710,1st,0
5039429,Mathematics,Wisconsin,0,4th+,1
3653522,Fine Arts,Ohio,0,4th+,1
6741418,Music,Alabama,21056,3rd,1
3143121,Kinesiology,Washington,28950,2nd,0
9203951,Dance,Missouri,16309,2nd,0
9217423,Biochemistry,Michigan,22433,4th+,1
3572984,Geography,Missouri,22321,4th+,0
1800344,Physics,Illinois,4909,4th+,1
6820831,Health Science,New Hampshire,23206,2nd,1
1180493,Art History,Michigan,0,3rd,1
1598304,Aerospace Engineering,Massachusetts,18500,1st,0
5300223,Computer Science,South Carolina,5718,3rd,0
7496338,Creative Writing,Nevada,0,4th+,1
4562075,Software Engineering,Ohio,12213,2nd,0
8001628,Chemistry,Mississippi,7548,2nd,1
1159378,Accounting,Indiana,3143,4th+,0
2776550,Computer Engineering,Missouri,0,3rd,1
1650259,Law,Wisconsin,20267,1st,0
3346509,Graphic Design,Connecticut,13823,2nd,0
1634804,Nursing,New York,14129,1st,1
6975223,Economics,Iowa,0,1st,1
5086671,Dance,North Dakota,16379,4th+,0
2269474,Dance,Pennsylvania,30185,4th+,0
5111966,Electrical Engineering,Iowa,0,4th+,1
3872701,Civil Engineering,Kansas,18691,3rd,0
6402407,Nursing,Illinois,2005,3rd,0
3900666,Computer Engineering,Massachusetts,0,1st,1
1411662,Zoology,Oklahoma,16468,1st,0
6713873,Sociology,Ohio,15373,3rd,0
7757047,Biology,Indiana,14722,2nd,1
2479967,Zoology,New York,5952,3rd,0
1255095,Religious Studies,Idaho,0,4th+,1
2456208,Accounting,Connecticut,16080,4th+,0
5690493,Nutrition,Nevada,0,2nd,1
4570183,Philosophy,Kentucky,15919,1st,0
2717050,Dance,Indiana,0,1st,1
4595591,Health Science,Iowa,0,3rd,1
6043790,Electrical Engineering,North Carolina,0,1st,1
3822906,Classics,Michigan,13682,2nd,0
8298528,Agriculture,Oregon,0,1st,1
4254921,Fine Arts,North Dakota,19982,2nd,0
9961022,Journalism,Illinois,0,1st,1
6578537,Dance,South Dakota,15803,4th+,0
4443269,Religious Studies,Iowa,2246,4th+,0
1996585,Art History,North Dakota,26598,1st,0
6905778,Agriculture,Kansas,0,1st,1
8623654,Medicine,Minnesota,15544,1st,1
1097192,Software Engineering,South Dakota,0,4th+,0
3988510,Fine Arts,Illinois,0,2nd,1
4113265,Accounting,Illinois,15944,4th+,0
5564334,Chemical Engineering,Minnesota,28553,3rd,1
4558984,Criminal Justice,Ohio,31530,3rd,0
5528621,Kinesiology,Iowa,6731,3rd,1
7593414,Criminal Justice,Massachusetts,0,3rd,0
5747949,Zoology,Minnesota,0,1st,1
9509710,Electrical Engineering,Ohio,12581,1st,0
2168382,Law,Georgia,16678,2nd,0
6525751,Journalism,Massachusetts,8451,1st,0
1188562,Nutrition,Iowa,0,3rd,0
3452293,Veterinary Medicine,Arizona,0,3rd,0
3372151,Economics,Missouri,21870,3rd,0
8631723,Graphic Design,Missouri,8363,2nd,0
4899803,Religious Studies,North Carolina,29163,1st,0
1312508,English,Missouri,20168,4th+,0
5631443,Geography,North Dakota,10076,1st,0
8787669,Communication,Ohio,25277,1st,0
1723659,Criminal Justice,Maryland,7121,3rd,0
8038078,Biochemistry,Colorado,15096,4th+,0
1737769,Computer Science,Wisconsin,3807,4th+,0
8611411,Social Work,Ohio,12319,2nd,0
8335332,Law,Indiana,5424,3rd,0
7824845,Fine Arts,Minnesota,13571,4th+,0
7405924,Political Science,New Hampshire,0,4th+,1
9445708,Anthropology,Iowa,10512,1st,0
7314958,Physics,New Jersey,17182,2nd,0
1673066,Civil Engineering,Iowa,13123,1st,0
4692277,Classics,Michigan,0,2nd,1
4994261,Anthropology,Indiana,31637,1st,0
1377931,Criminal Justice,Wisconsin,24017,1st,1
3592613,Art History,South Dakota,5720,4th+,0
1574223,Communication,Tennessee,25693,1st,0
3569403,Statistics,Indiana,6573,3rd,0
8190832,Economics,Illinois,0,3rd,1
9363687,Zoology,Florida,20883,3rd,0
4566505,Electrical Engineering,New Mexico,0,4th+,1
5652388,Geology,Indiana,0,3rd,0
6296449,Law,Michigan,5416,2nd,1
2635271,Creative Writing,Missouri,0,3rd,1
8832603,Chemical Engineering,South Carolina,25955,3rd,0
6251055,Nutrition,Ohio,5040,2nd,0
5758613,Psychology,Kansas,20112,3rd,0
2201986,Mechanical Engineering,South Dakota,13972,1st,0
2848211,Physics,Michigan,9563,1st,0
6760260,Aerospace Engineering,Vermont,18163,3rd,0
4774141,Classics,Minnesota,0,2nd,1
9142730,Computer Engineering,Arkansas,5958,4th+,0
6878785,Statistics,Kansas,6292,1st,0
7470361,History,Arizona,5657,2nd,0
8480033,Education,Iowa,13658,2nd,0
7544785,Veterinary Medicine,Washington,0,4th+,1
8968923,Nursing,Kansas,0,3rd,1
5867396,Industrial Engineering,Missouri,0,1st,1
6169863,Software Engineering,Iowa,30803,2nd,0
8349255,Philosophy,Wisconsin,0,2nd,1
5271759,Economics,Louisiana,17567,1st,0
8651256,Anthropology,Connecticut,7280,2nd,0
5922780,English,Tennessee,26479,3rd,0
7851557,Agriculture,North Dakota,6201,4th+,0
9389849,Theater Arts,New Mexico,0,3rd,1
1330930,Creative Writing,Indiana,12971,4th+,1
4388522,Marketing,Massachusetts,7573,2nd,0
1009991,Criminal Justice,Indiana,30915,1st,1
8748767,Pharmacy,Iowa,37102,2nd,0
8773461,Law,Oklahoma,444,3rd,0
6012815,Law,Indiana,0,4th+,0
5064823,History,Nebraska,36076,2nd,0
8095437,Fine Arts,Mississippi,8286,2nd,1
4957634,Physics,North Dakota,2287,4th+,1
6244293,Mechanical Engineering,Iowa,23717,4th+,0
8455654,Biochemistry,Ohio,19818,2nd,0
7789335,Civil Engineering,Missouri,0,3rd,1
7034978,Mathematics,Minnesota,14026,2nd,0
1687031,Civil Engineering,Indiana,17891,2nd,1
4184006,Theater Arts,Michigan,557,2nd,1
5902577,Information Technology,Indiana,2641,1st,1
7280592,Aerospace Engineering,Minnesota,10242,1st,0
2524967,Political Science,North Dakota,0,1st,1
1544965,Anthropology,Kansas,26302,1st,1
8739663,Mathematics,Missouri,0,3rd,1
6471412,Mathematics,New York,12425,3rd,0
4087975,Art History,Nebraska,0,3rd,0
1878868,Religious Studies,Oklahoma,8084,3rd,0
4073902,Kinesiology,Wisconsin,12674,1st,0
4885748,Marketing,Kentucky,11745,4th+,0
8799416,Graphic Design,Utah,26003,1st,0
7626310,Industrial Engineering,Michigan,21790,2nd,1
2256205,Mechanical Engineering,Illinois,28570,1st,0
8575566,Education,Missouri,7988,2nd,0
7476551,Theater Arts,California,5719,1st,1
9011898,English,Nebraska,13944,2nd,0
9142957,Mechanical Engineering,Nebraska,30633,3rd,0
1673127,Geography,New Jersey,23732,3rd,1
1687783,Education,Pennsylvania,25426,4th+,1
9405696,Kinesiology,Indiana,29814,1st,0
3907746,Medicine,New Hampshire,26590,4th+,0
2563729,Marketing,Missouri,0,2nd,0
7644925,Hospitality Management,North Dakota,0,2nd,1
2397993,Economics,Arizona,0,1st,0
4733111,Business Administration,Minnesota,0,1st,1
3945947,Computer Science,Kansas,0,1st,1
1435517,Architecture,Maryland,29307,2nd,1
7470235,Software Engineering,Tennessee,25659,1st,0
8572644,Zoology,Missouri,0,2nd,1
6219644,Creative Writing,New York,0,2nd,1
8846873,Zoology,Maine,19778,4th+,0
5941782,Anthropology,Kansas,22297,4th+,1
5984951,Environmental Science,North Carolina,19582,4th+,1
3885878,English,Connecticut,0,1st,1
1466300,Industrial Engineering,Indiana,23613,2nd,0
5714720,Business Administration,Illinois,9705,2nd,0
2738286,Industrial Engineering,Florida,0,1st,1
2199368,Architecture,Indiana,11572,2nd,1
4921479,Nursing,Delaware,5881,2nd,0
6181695,Biochemistry,Illinois,11130,2nd,0
